9.066596801043925069e+00,5.339501002458462153e+00,-8.594517946773605033e+00,-3.577296798498056596e+00,4.750982883276396174e-01,4.083744145015006932e-01
9.090519235453975000e+00,5.360085898067197263e+00,-8.594571318890725564e+00,-3.577402786977360805e+00,4.818497453943657582e-01,4.150715941723926994e-01
9.114787043715965709e+00,5.381013380511953770e+00,-8.594590937700241184e+00,-3.577474731721563828e+00,4.889172666822230173e-01,4.220818728912979489e-01
9.139416653252196099e+00,5.402299722930132830e+00,-8.594573503619534094e+00,-3.577509338643938275e+00,4.963262764475394051e-01,4.294304295560054108e-01
9.164425834886213096e+00,5.423962528888395696e+00,-8.594515304147432033e+00,-3.577502902660624429e+00,5.041051569513980146e-01,4.371453721823577165e-01
9.189833861853324848e+00,5.446020889839624068e+00,-8.594412147479113528e+00,-3.577451241710365881e+00,5.122857061527078537e-01,4.452581910984305669e-01
9.215661693857713388e+00,5.468495567379913602e+00,-8.594259282807886535e+00,-3.577349617554014483e+00,5.209036850420807330e-01,4.538043008947265089e-01
9.241932191172907096e+00,5.491409205253583004e+00,-8.594051304067107822e+00,-3.577192640131145129e+00,5.299994761319399839e-01,4.628236924328774093e-01
9.268670369380682672e+00,5.514786581450958458e+00,-8.593782032864011100e+00,-3.576974151268350610e+00,5.396188824062591038e-01,4.723617239260159417e-01
9.295903675016125689e+00,5.538654881779347505e+00,-8.593444375493319853e+00,-3.576687082600746415e+00,5.498140926899766079e-01,4.824700767937124546e-01
9.323662364432339089e+00,5.563044073984314331e+00,-8.593030145959252408e+00,-3.576323279871838068e+00,5.606448868825969489e-01,4.932079490080343298e-01
9.351979896477191190e+00,5.587987297322209557e+00,-8.592529846692398721e+00,-3.575873285118590150e+00,5.721801068498252318e-01,5.046435114684950651e-01
9.380893426775992694e+00,5.613521351987611929e+00,-8.591932393442142768e+00,-3.575326063505538610e+00,5.844995016280125633e-01,5.168557349835074533e-01
9.410444450676369144e+00,5.639687334803687335e+00,-8.591224765871896096e+00,-3.574668656528021238e+00,5.976960744550410265e-01,5.299367141030720818e-01
9.440679468037437516e+00,5.666531298987764309e+00,-8.590391563597254532e+00,-3.573885741165867547e+00,6.118790206040599644e-01,5.439945759031915573e-01
9.471650935843046071e+00,5.694105196255552670e+00,-8.589414428888868969e+00,-3.572959057012343287e+00,6.271775713123221019e-01,5.591572858710827099e-01
9.503418374199535279e+00,5.722467972222750277e+00,-8.588271292696946446e+00,-3.571866658005118378e+00,6.437459730720801465e-01,5.755775778875698023e-01
