0.000000000000000000e+00,0.000000000000000000e+00,-5.786575846669639311e+00,-4.288087046103619571e+00,5.786575846672154633e+00,4.288087046089850141e+00,-1.500000000000000000e+00,-1.500000000000000000e+00,9.988426848306660721e-01,9.991423825907820300e-01
2.888486336760642814e-01,2.151731610922080762e-01,-5.794797554320996191e+00,-4.296318625003308078e+00,5.767381760960923920e+00,4.318851584385052789e+00,-1.499942230273264787e+00,-1.450043034632218397e+00,9.988410404891358008e-01,9.991362296831229894e-01
5.767394000988357305e-01,4.318863750929491374e-01,-5.803005492922008735e+00,-4.304536252762718007e+00,5.748261115078917349e+00,4.349689122083444381e+00,-1.499884652119980233e+00,-1.400086377275018501e+00,9.988393989014155983e-01,9.991300621755833111e-01
8.636759651159398032e-01,6.501432858707634210e-01,-5.811199635293307075e+00,-4.312739902737290798e+00,5.729213665381752030e+00,4.380599414023356175e+00,-1.499827264806976812e+00,-1.350130028657174242e+00,9.988377600729413386e-01,9.991238801171953288e-01
1.149661982502436786e+00,8.699475249673849220e-01,-5.819379954872805349e+00,-4.320929548902851636e+00,5.710239168241207253e+00,4.411582215042564314e+00,-1.499770067603499513e+00,-1.300173989504993521e+00,9.988361240090254389e-01,9.991176835569914871e-01
1.434701093743218081e+00,1.091302711785369084e+00,-5.827546425614671399e+00,-4.329105165825223978e+00,5.691337380055118800e+00,4.442637280054340110e+00,-1.499713059781251356e+00,-1.250218260542357074e+00,9.988344907148770657e-01,9.991114725439891320e-01
1.718796928291688175e+00,1.314212453294993921e+00,-5.835699022125329094e+00,-4.337266728662988235e+00,5.672508057261450354e+00,4.473764363941978850e+00,-1.499656240614341662e+00,-1.200262842490658954e+00,9.988328601955749342e-01,9.991052471272116042e-01
2.001953103157871894e+00,1.538680344388421162e+00,-5.843837719534117348e+00,-4.345414213136779225e+00,5.653750956350670265e+00,4.504963221717561694e+00,-1.499599609379368426e+00,-1.150307736068877595e+00,9.988312324560931765e-01,9.990990073556564877e-01
2.284173223547902865e+00,1.764709967616573394e+00,-5.851962493639839558e+00,-4.353547595566239714e+00,5.635065833852191730e+00,4.536233608438688947e+00,-1.499543165355290419e+00,-1.100352941993523403e+00,9.988296075012720321e-01,9.990927532783122622e-01
2.565460882155701228e+00,1.992304893301266588e+00,-5.860073320742009706e+00,-4.361666852846704856e+00,5.616452446406415611e+00,4.567575279177948921e+00,-1.499486907823568638e+00,-1.050398460978660298e+00,9.988279853358515981e-01,9.990864849441644102e-01
2.845819659710313587e+00,2.221468679516336309e+00,-5.868170177742992877e+00,-4.369771962442232649e+00,5.597910550695804233e+00,4.598987989199998516e+00,-1.499430836068057937e+00,-1.000444293735903267e+00,9.988263659644514014e-01,9.990802024021600003e-01
3.125253124701687923e+00,2.452204872131491520e+00,-5.876253042135792803e+00,-4.377862902374111798e+00,5.579439903514408883e+00,4.630471493800025762e+00,-1.499374949375059662e+00,-9.504904409744262539e-01,9.988247493915728414e-01,9.990739057012399948e-01
3.403764833499467457e+00,2.684517004742925650e+00,-5.884321891923005587e+00,-4.385939651257623417e+00,5.561040261750071600e+00,4.662025548406445452e+00,-1.499319247033300107e+00,-9.005369034009484963e-01,9.988231356216153989e-01,9.990675948903187109e-01
3.681358330253070577e+00,2.918408598743815752e+00,-5.892376705698421091e+00,-4.394002188233654849e+00,5.542711382431222411e+00,4.693649908521502212e+00,-1.499263728333949386e+00,-8.505836817197487409e-01,9.988215246588603158e-01,9.990612700182956996e-01
3.958037147063775407e+00,3.153883163270476686e+00,-5.900417462640916710e+00,-4.402050493005979170e+00,5.524453022671027114e+00,4.725344329858938153e+00,-1.499208392570587245e+00,-8.006307766326540287e-01,9.988199165074718167e-01,9.990549311340282124e-01
4.233804803760454760e+00,3.390944195334477662e+00,-5.908444142427859980e+00,-4.410084545858218519e+00,5.506264939754088594e+00,4.757108568218537670e+00,-1.499153239039247909e+00,-7.506781888390668955e-01,9.988183111715144280e-01,9.990485782863562925e-01
4.508664808249296385e+00,3.629595179633904323e+00,-5.916456725293950392e+00,-4.418104327593702862e+00,5.488146891077811951e+00,4.788942379537197702e+00,-1.499098267038350141e+00,-7.007259190359267365e-01,9.988167086549412099e-01,9.990422115240925605e-01
4.782620656071934206e+00,3.869839588777068684e+00,-5.924455192072852761e+00,-4.426109819556558911e+00,5.470098634212908095e+00,4.820845519997729589e+00,-1.499043475868785613e+00,-6.507739679177553249e-01,9.988151089615854294e-01,9.990358308960004541e-01
5.055675830826222850e+00,4.111680883056023639e+00,-5.932439524077293136e+00,-4.434101003639517202e+00,5.452119926898767233e+00,4.852817745839010932e+00,-1.498988864833834755e+00,-6.008223361766111825e-01,9.988135120951845414e-01,9.990294364508321978e-01
5.327833803907555676e+00,4.355122510734665831e+00,-5.940409703158455734e+00,-4.442077862278097200e+00,5.434210527020186809e+00,4.884858813581915982e+00,-1.498934433239218267e+00,-5.508710245021468666e-01,9.988119180593683089e-01,9.990230282372836168e-01
5.599098034626548426e+00,4.600167907739538542e+00,-5.948365711733738515e+00,-4.450040378419709342e+00,5.416370192694359709e+00,4.916968479847794171e+00,-1.498880180393074468e+00,-5.009200335815479077e-01,9.988103268576532523e-01,9.990166063040304412e-01
5.869471970232353897e+00,4.846820497957093465e+00,-5.956307532759552714e+00,-4.457988535547661613e+00,5.398598682183750164e+00,4.949146501520007568e+00,-1.498826105605953751e+00,-4.509693640995913744e-01,9.988087384934480895e-01,9.990101706996959985e-01
6.138959045887126820e+00,5.095083693077984144e+00,-5.964235149606422759e+00,-4.465922317679121178e+00,5.380895753973764073e+00,4.981392635672321489e+00,-1.498772208190822797e+00,-4.010190167386155080e-01,9.988071529700787154e-01,9.990037214728655357e-01
6.407562684628276273e+00,5.344960892664230023e+00,-5.972148546306010886e+00,-4.473841709327506244e+00,5.363261166774280220e+00,5.013706639596660075e+00,-1.498718487463073901e+00,-3.510689921785327128e-01,9.988055702907387978e-01,9.989972586720806680e-01
6.675286297537219582e+00,5.596455484151163340e+00,-5.980047707333513429e+00,-4.481746695520085311e+00,5.345694679492579482e+00,5.046088270798110287e+00,-1.498664942740493000e+00,-3.011192910968300551e-01,9.988039904585332973e-01,9.989907823458403779e-01
6.942133283593943105e+00,5.849570842824114436e+00,-5.987932617675384428e+00,-4.489637261830041304e+00,5.328196051280451151e+00,5.078537287033779712e+00,-1.498611573343280989e+00,-2.511699141685648229e-01,9.988024134764649231e-01,9.989842925425932441e-01
7.208107029639254648e+00,6.104310331910417275e+00,-5.995803262835441849e+00,-4.497513394289778255e+00,5.310765041530330244e+00,5.111053446306690340e+00,-1.498558378594072149e+00,-2.012208620663820391e-01,9.988008393474329116e-01,9.989777893107386619e-01
7.473210910697858367e+00,6.360677302469641248e+00,-6.003659628804891568e+00,-4.505375079470719690e+00,5.293401409853188966e+00,5.143636506881876791e+00,-1.498505357817860428e+00,-1.512721354604938395e-01,9.987992680742390217e-01,9.989712726986236246e-01
7.737448289591997153e+00,6.618675093594122316e+00,-6.011501702101185174e+00,-4.513222304412322750e+00,5.276104916163734337e+00,5.176286227255300076e+00,-1.498452510342082267e+00,-1.013237350187186914e-01,9.987976996595797630e-01,9.989647427545489400e-01
8.000822517291172886e+00,6.878307032182409131e+00,-6.019329469714174152e+00,-4.521055056662922844e+00,5.258875320613021209e+00,5.209002366207693413e+00,-1.498399835496541765e+00,-5.137566140643630430e-02,9.987961341060571652e-01,9.989581995267584613e-01
8.263336932644582689e+00,7.139576433182937443e+00,-6.027142919133865462e+00,-4.528873324262769451e+00,5.241712383623250204e+00,5.241784682827321795e+00,-1.498347332613471528e+00,-1.427915286636587599e-03,9.987945714161732269e-01,9.989516430634345356e-01
8.524994862614265756e+00,7.402486599411908230e+00,-6.034942038334878411e+00,-4.536677095727009501e+00,5.224615865905889223e+00,5.274632936451140175e+00,-1.498295001027477369e+00,4.851950268011766265e-02,9.987930115923330243e-01,9.989450734127097720e-01
8.785799622238466000e+00,7.667040821761408331e+00,-6.042726815746468638e+00,-4.544466360070870792e+00,5.207585528453204660e+00,5.307546886735847735e+00,-1.498242840075552307e+00,9.846659183564780704e-02,9.987914546368507063e-01,9.989384906226528305e-01
9.045754514500625731e+00,7.933242379031257840e+00,-6.050497240339125504e+00,-4.552241106753748490e+00,5.190621132577095231e+00,5.340526293612368747e+00,-1.498190849097100097e+00,1.484133515241938817e-01,9.987899005519321749e-01,9.989318947412775263e-01
9.304862830550320041e+00,8.201094538065611061e+00,-6.058253301495786225e+00,-4.560001325739836631e+00,5.173722439864477884e+00,5.373570917362457955e+00,-1.498139027433889714e+00,1.983597810923870552e-01,9.987883493397008428e-01,9.989252858165275084e-01
9.563127849607777620e+00,8.470600553735218696e+00,-6.065994989101763935e+00,-4.567747007454128649e+00,5.156889212238170650e+00,5.406680518550421866e+00,-1.498087374430078444e+00,2.483058798892529562e-01,9.987868010021796472e-01,9.989186638962899156e-01
9.820552838890606040e+00,8.741763668910495610e+00,-6.073722293475358747e+00,-4.575478142780939450e+00,5.140121211934660650e+00,5.439854858100834356e+00,-1.498035889432221213e+00,2.982516472662179452e-01,9.987852555413049283e-01,9.989120290283798331e-01
1.007714105393242576e+01,9.014587114540006496e+00,-6.081435205486651618e+00,-4.583194723052039343e+00,5.123418201519753801e+00,5.473093697228037513e+00,-1.497984571789213737e+00,3.481970825770920874e-01,9.987837129589026697e-01,9.989053812605543925e-01
1.033289573826756680e+01,9.289074109660733214e+00,-6.089133716326022849e+00,-4.590896740085963046e+00,5.106779943884273365e+00,5.506396797576584845e+00,-1.497933420852346487e+00,3.981421851780679866e-01,9.987821732567347954e-01,9.988987206404846830e-01
1.058782012358872038e+01,9.565227861359215211e+00,-6.096817817748956259e+00,-4.598584186151348341e+00,5.090206202276990055e+00,5.539763921043050487e+00,-1.497882435975281812e+00,4.480869544277283345e-01,9.987806364364502087e-01,9.988920472157913899e-01
1.084191742981688300e+01,9.843051564857873359e+00,-6.104487501922828407e+00,-4.606257053927389933e+00,5.073696740299813435e+00,5.573194829903149738e+00,-1.497831616514035957e+00,4.980313896870284252e-01,9.987791024996154343e-01,9.988853610340193701e-01
1.109519086502031016e+01,1.012254840348836282e+01,-6.112142761432459714e+00,-4.613915336587401939e+00,5.057251321891639506e+00,5.606689286838939523e+00,-1.497780961826995494e+00,5.479754903193025939e-01,9.987775714477135081e-01,9.988786621426322121e-01
1.134764362548223993e+01,1.040372154872293287e+01,-6.119783589361715848e+00,-4.621559027715748336e+00,5.040869711383678009e+00,5.640247054850000552e+00,-1.497730471274903108e+00,5.979192556902555022e-01,9.987760432821276568e-01,9.988719505890299999e-01
1.159927889569534187e+01,1.068657416021578932e+01,-6.127409979196363210e+00,-4.629188121339983475e+00,5.024551673444084265e+00,5.673867897380002745e+00,-1.497680144220861598e+00,6.478626851679567533e-01,9.987745180041607274e-01,9.988652264205239995e-01
1.185009984843832243e+01,1.097110938577283612e+01,-6.135021924832395612e+00,-4.636802611940308516e+00,5.008296973162208232e+00,5.707551578152947336e+00,-1.497629980030312336e+00,6.978057781228456102e-01,9.987729956150335209e-01,9.988584896843694105e-01
1.210010964471042172e+01,1.125733036141496335e+01,-6.142619420691497467e+00,-4.644402494376539181e+00,4.992105375963642899e+00,5.741297861414640380e+00,-1.497579978071058360e+00,7.477485339277170073e-01,9.987714761158617005e-01,9.988517404277170719e-01
1.234931143386908126e+01,1.154524021137304146e+01,-6.150202461502884965e+00,-4.651987763993769676e+00,4.975976647718376000e+00,5.775106511672345455e+00,-1.497530137713225962e+00,7.976909519577256580e-01,9.987699595076994230e-01,9.988449786976655309e-01
1.259770835343898554e+01,1.183484204811291463e+01,-6.157771042487047986e+00,-4.659558416515673152e+00,4.959910554648416792e+00,5.808977293957351407e+00,-1.497480458329312425e+00,8.476330315903775059e-01,9.987684457915025904e-01,9.988382045412085297e-01
1.284530352938295650e+01,1.212613897238978744e+01,-6.165325159268597588e+00,-4.667114448107152036e+00,4.943906863406804852e+00,5.842909973634013987e+00,-1.497430939294123409e+00,8.975747722055223976e-01,9.987669349681462805e-01,9.988314180052731972e-01
1.309210007594985292e+01,1.241913407320216400e+01,-6.172864807903466478e+00,-4.674655855329770127e+00,4.927965341041664615e+00,5.876904316527431504e+00,-1.497381579984810029e+00,9.475161731853597447e-01,9.987654270384193067e-01,9.988246191366945137e-01
1.333810109573674296e+01,1.271383042786733419e+01,-6.180389984812295623e+00,-4.682182635170563323e+00,4.912085755027294276e+00,5.910960088856276329e+00,-1.497332379780852873e+00,9.974572339144265332e-01,9.987639220030375409e-01,9.988178079822287447e-01
1.358330967982990245e+01,1.301023110201526833e+01,-6.187900686887015667e+00,-4.689694785011344180e+00,4.896267873265420789e+00,5.945077057265546472e+00,-1.497283338064034020e+00,1.047397953779597213e+00,9.987624198626225969e-01,9.988109845885468907e-01
1.382772890762495877e+01,1.330833914963136522e+01,-6.195396911350958824e+00,-4.697192302634027428e+00,4.880511464083637563e+00,5.979254988844329155e+00,-1.497234454218475008e+00,1.097338332170073816e+00,9.987609206177298082e-01,9.988041490022311342e-01
1.407136184694901537e+01,1.360815761308420413e+01,-6.202878655898746985e+00,-4.704675186231797923e+00,4.864816296228568149e+00,6.013493651140788820e+00,-1.497185727630609975e+00,1.147278368477383514e+00,9.987594242688202506e-01,9.987973012697718422e-01
1.431421155407397450e+01,1.390968952307947148e+01,-6.210345918556958722e+00,-4.712143434383551543e+00,4.849182138906058981e+00,6.047792812146624009e+00,-1.497137157689185205e+00,1.197218062095384283e+00,9.987579308162886083e-01,9.987904414375706752e-01
1.455628107384532299e+01,1.421293789873212532e+01,-6.217798697762955129e+00,-4.719597046065484136e+00,4.833608761745102456e+00,6.082152240265981114e+00,-1.497088743785231157e+00,1.247157412420253575e+00,9.987564402604474090e-01,9.987835695519468038e-01
1.479757343942456060e+01,1.451790574769407094e+01,-6.225236992405402958e+00,-4.727036020615583922e+00,4.818095934878913411e+00,6.116571704359308193e+00,-1.497040485312115088e+00,1.297096418850461452e+00,9.987549526015189194e-01,9.987766856591281384e-01
1.503809167264780200e+01,1.482459606595543100e+01,-6.232660801661071837e+00,-4.734460357801687280e+00,4.802643428833226480e+00,6.151050973848271042e+00,-1.496992381665470440e+00,1.347035080786809003e+00,9.987534678396677856e-01,9.987697898052303458e-01
1.527783878385258198e+01,1.513301183798665406e+01,-6.240070125141383706e+00,-4.741870057712574749e+00,4.787251014623865153e+00,6.185589818507031268e+00,-1.496944432243229484e+00,1.396973397632403024e+00,9.987519859749717233e-01,9.987628820362985937e-01
1.551681777184232836e+01,1.544315603689394578e+01,-6.247464962791937637e+00,-4.749265120880420632e+00,4.771918463744164285e+00,6.220188008631000187e+00,-1.496896636445631534e+00,1.446911368792621388e+00,9.987505070074416125e-01,9.987559623982738000e-01
1.575503162412394964e+01,1.575503162413394165e+01,-6.254845315021850816e+00,-4.756645548133331403e+00,4.756645548139180946e+00,6.254845315004087247e+00,-1.496848993675175210e+00,1.496848993675173212e+00,9.987490309369956298e-01,9.987490309369991826e-01
-2.884370774547395655e-01,-2.147611149905248595e-01,-5.750916990769350257e+00,-4.302367385153953450e+00,5.778337827674190130e+00,4.279839138642271834e+00,-1.450057687415490904e+00,-1.499957047777001895e+00,9.988498166018461299e-01,9.991440321722715456e-01
0.000000000000000000e+00,0.000000000000000000e+00,-5.759157535433767627e+00,-4.310617652835578184e+00,5.759157535432419373e+00,4.310617652839576763e+00,-1.449999999999999956e+00,-1.449999999999999956e+00,9.988481684929132465e-01,9.991378764694320846e-01
2.874799005425643372e-01,2.163018674039562939e-01,-5.767384234607875193e+00,-4.318853892851532095e+00,5.740050710423002300e+00,4.341469193295810491e+00,-1.449942504019891443e+00,-1.400043260373480702e+00,9.988465231530784250e-01,9.991317061613408379e-01
5.740062914250110282e-01,4.341481323133500325e-01,-5.775597061286608103e+00,-4.327076078752007504e+00,5.721017108409814256e+00,4.372393514220362931e+00,-1.449885198741714953e+00,-1.350086829626462759e+00,9.988448805877426784e-01,9.991255212971559274e-01
8.595828277058181754e-01,6.535424277243073732e-01,-5.783795989031670359e+00,-4.335284184671698959e+00,5.702056485167552147e+00,4.403390369877024924e+00,-1.449828083434458792e+00,-1.300130708485544906e+00,9.988432408021936659e-01,9.991193219260245950e-01
1.144213152204365258e+00,8.744883741229614316e-01,-5.791980992031486863e+00,-4.343478185360878818e+00,5.683168596504718728e+00,4.434459514557897997e+00,-1.449771157369559083e+00,-1.250174897674824592e+00,9.988416038015937026e-01,9.991131080970884204e-01
1.427900895538680714e+00,1.096989579900675693e+00,-5.800152045049578042e+00,-4.351658056147216236e+00,5.664353198267045642e+00,4.465600702603378380e+00,-1.449714419820892219e+00,-1.200219397915980091e+00,9.988399695909900844e-01,9.991068798594793243e-01
1.710649676114339712e+00,1.321049641026528221e+00,-5.808309123425114961e+00,-4.359823772949614984e+00,5.645610046356501321e+00,4.496813688404932563e+00,-1.449657870064777088e+00,-1.150264209928205217e+00,9.988383381753149770e-01,9.991006372623190135e-01
1.992463100208841098e+00,1.546672141266025591e+00,-5.816452203092903339e+00,-4.367975312267617483e+00,5.626938896725579120e+00,4.528098226466714671e+00,-1.449601507379958187e+00,-1.100309334428253294e+00,9.988367095593814193e-01,9.990943803547066571e-01
2.273344761763995692e+00,1.773860652116709957e+00,-5.824581260595596000e+00,-4.376112651176002899e+00,5.608339505435436578e+00,4.559454071296209499e+00,-1.449545331047647156e+00,-1.050354772130423386e+00,9.988350837478808808e-01,9.990881091857407581e-01
2.553298242651269589e+00,2.002618732761529685e+00,-5.832696272968784790e+00,-4.384235767336534195e+00,5.589811628607580296e+00,4.590880977532463270e+00,-1.449489340351469702e+00,-1.000400523746552306e+00,9.988334607454062430e-01,9.990818238044935073e-01
2.832327112446408890e+00,2.232949930144334516e+00,-5.840797217893656246e+00,-4.392344638965721693e+00,5.571355022473557739e+00,4.622378699931095625e+00,-1.449433534577510674e+00,-9.504465899860288225e-01,9.988318405564212688e-01,9.990755242600137809e-01
3.110434928691452328e+00,2.464857778937679100e+00,-5.848884073610949308e+00,-4.400439244835387065e+00,5.552969443348226619e+00,4.653946993355417838e+00,-1.449377913014261665e+00,-9.004929715557874470e-01,9.988302231852778101e-01,9.990692106013289164e-01
3.387625236517255445e+00,2.698345801583901249e+00,-5.856956818882097515e+00,-4.408519564313479577e+00,5.534654647693220575e+00,4.685585612799747501e+00,-1.449322474952696727e+00,-8.505396691603167580e-01,9.988286086362235805e-01,9.990628828774400505e-01
3.663901569097571809e+00,2.933417508235725002e+00,-5.865015433053621940e+00,-4.416585577286292086e+00,5.516410392068479496e+00,4.717294313376085846e+00,-1.449267219686180441e+00,-8.005866835016470784e-01,9.988269969133892756e-01,9.990565411373247828e-01
3.939267447343741679e+00,3.170076396860066481e+00,-5.873059895992183144e+00,-4.424637264225365740e+00,5.498236433214036545e+00,4.749072850320779082e+00,-1.449212146510531207e+00,-7.506340152793720133e-01,9.988253880208015634e-01,9.990501854299358442e-01
4.213726379983517845e+00,3.408325953127011587e+00,-5.881090188193383028e+00,-4.432674606128522932e+00,5.480132527995195346e+00,4.780920979076119792e+00,-1.449157254724003252e+00,-7.006816651906253579e-01,9.988237819623613234e-01,9.990438158041847760e-01
4.487281863672087923e+00,3.648169650553034771e+00,-5.889106290610235384e+00,-4.440697584545766574e+00,5.462098433416842980e+00,4.812838455221513101e+00,-1.449102543627265538e+00,-6.507296339301105181e-01,9.988221787418779529e-01,9.990374323089556974e-01
4.759937382777801318e+00,3.889610950369992715e+00,-5.897108184779731310e+00,-4.448706181572971374e+00,5.444133906684709423e+00,4.844825034500677141e+00,-1.449048012523444395e+00,-6.007779221900739763e-01,9.988205783630440537e-01,9.990310349930998646e-01
5.031696409734109920e+00,4.132653301647248867e+00,-5.905095852767328068e+00,-4.456700379834490633e+00,5.426238705174586840e+00,4.876880472883815543e+00,-1.448993660718053356e+00,-5.508265306603293832e-01,9.988189808294465344e-01,9.990246239054232369e-01
5.302562404683186514e+00,4.377300141242268516e+00,-5.913069277192484208e+00,-4.464680162477455028e+00,5.408412586433354541e+00,4.909004526466032026e+00,-1.448939487519063096e+00,-5.008754600282484537e-01,9.988173861445615032e-01,9.990181990947067936e-01
5.572538815694638714e+00,4.623554893840863933e+00,-5.921028441129294606e+00,-4.472645513202372136e+00,5.390655308219238329e+00,4.941196951633308743e+00,-1.448885492236861694e+00,-4.509247109787681285e-01,9.988157943117741411e-01,9.990117606096733383e-01
5.841629078809917885e+00,4.871420971883366313e+00,-5.928973328301334611e+00,-4.480596416197159648e+00,5.372966628510290832e+00,4.973457504870437695e+00,-1.448831674184237306e+00,-4.009742841943765845e-01,9.988142053343397331e-01,9.990053084990259125e-01
6.109836617846919893e+00,5.120901775719499227e+00,-5.936903922829084301e+00,-4.488532856210933453e+00,5.355346305471943680e+00,5.005785943010265804e+00,-1.448778032676430572e+00,-3.510241803551437667e-01,9.988126192154341831e-01,9.989988428113979468e-01
6.377164844602045690e+00,5.372000693521505887e+00,-5.944820209415890844e+00,-4.496454818484651561e+00,5.337794097510474067e+00,5.038182023045512103e+00,-1.448724567031079546e+00,-3.010744001387041235e-01,9.988110359581168218e-01,9.989923635953908976e-01
6.643617158803571954e+00,5.624721101338547413e+00,-5.952722173263036431e+00,-4.504362288756071031e+00,5.320309763272446091e+00,5.070645502189830012e+00,-1.448671276568239241e+00,-2.511249442202677096e-01,9.988094555653473927e-01,9.989858708995620340e-01
6.909196948128304427e+00,5.879066363044804788e+00,-5.960609800078620069e+00,-4.512255253295403001e+00,5.302893061627878879e+00,5.103176138007148310e+00,-1.448618160610374739e+00,-2.011758132726089165e-01,9.988078780399842760e-01,9.989793647723985703e-01
7.173907588170491678e+00,6.135039830374444669e+00,-5.968483076054242886e+00,-4.520133698883619822e+00,5.285543751712006078e+00,5.135773688170752749e+00,-1.448565218482366079e+00,-1.512270079660748001e-01,9.988063033847891514e-01,9.989728452623658495e-01
7.437752442498446470e+00,6.392644843038961078e+00,-5.976341987939393086e+00,-4.527997612753148715e+00,5.268261592923353831e+00,5.168437910761936038e+00,-1.448512449511500266e+00,-1.012785289686076590e-01,9.988047316024121214e-01,9.989663124178476128e-01
7.700734862623459520e+00,6.651884728618682630e+00,-5.984186522905998729e+00,-4.535846982680889816e+00,5.251046344927284615e+00,5.201168564022418117e+00,-1.448459853027475486e+00,-5.133037694572355897e-02,9.988031626954188003e-01,9.989597662871955164e-01
7.962858188172994289e+00,6.912762802600962431e+00,-5.992016668672217605e+00,-4.543681796906358983e+00,5.233897767659319022e+00,5.233965406549190291e+00,-1.448407428362365801e+00,-1.382552560520192543e-03,9.988015966662655565e-01,9.989532069186901619e-01
8.224125746594257436e+00,7.175282368427349233e+00,-5.999832413415839838e+00,-4.551502044163095562e+00,5.216815621336179376e+00,5.266828197225126296e+00,-1.448355174850681992e+00,4.856494352631457456e-02,9.988000335173168320e-01,9.989466343605549747e-01
8.484540853495037283e+00,7.439446717446978496e+00,-6.007633745773732770e+00,-4.559307713669197071e+00,5.199799666488111427e+00,5.299756695204549395e+00,-1.448303091829301614e+00,9.851211065651069299e-02,9.987984732508452534e-01,9.989400486609590901e-01
