1.209948677423770036e+01,8.339905444189051664e+00,-8.894919234147696585e+00,-3.869985332842790005e+00,-4.223397466466494721e-01,-4.782446726840597351e-01
1.207820223743500954e+01,8.315827007468231002e+00,-8.894877120247640434e+00,-3.870060837081568117e+00,-4.290924262954795010e-01,-4.849430154861278375e-01
1.205657226523629788e+01,8.291405925391041265e+00,-8.894868770427111215e+00,-3.870170390522576387e+00,-4.361611703073040025e-01,-4.919544574266285220e-01
1.203458043039307057e+01,8.266625924988000307e+00,-8.894897484269009169e+00,-3.870317287251918703e+00,-4.435714028922790875e-01,-4.993041773576373243e-01
1.201220896215323641e+01,8.241469402752461093e+00,-8.894966974274693072e+00,-3.870505232353565805e+00,-4.513515062971312219e-01,-5.070202832807763071e-01
1.198943858732278755e+01,8.215917267265055557e+00,-8.895081432249218878e+00,-3.870738407888852262e+00,-4.595332784737032883e-01,-5.151342655171080587e-01
1.196624834723470876e+01,8.189948758001150964e+00,-8.895245608972206952e+00,-3.871021552062640758e+00,-4.681524800235378203e-01,-5.236815382719327561e-01
1.194261537968275277e+01,8.163541229214160921e+00,-8.895464910561539540e+00,-3.871360054999137379e+00,-4.772494941804963364e-01,-5.327020931211463584e-01
1.191851467440597823e+01,8.136669908066828327e+00,-8.895745515329684494e+00,-3.871760074796139151e+00,-4.868701219895775756e-01,-5.422412863581131948e-01
1.189391877483414461e+01,8.109307599153041224e+00,-8.896094517104385702e+00,-3.872228679915280747e+00,-4.970665559032317882e-01,-5.523508029939657726e-01
1.186879743068207560e+01,8.081424341400804678e+00,-8.896520101830846627e+00,-3.872774024534038961e+00,-5.078985732370869810e-01,-5.630898384432799775e-01
1.184311718306412153e+01,8.052986993868294974e+00,-8.897031767042994588e+00,-3.873405566660512278e+00,-5.194350166655240519e-01,-5.745265644047453657e-01
1.181684086669736367e+01,8.023958747812327985e+00,-8.897640597240835447e+00,-3.874134341317900354e+00,-5.317556390309243763e-01,-5.867399554552517049e-01
1.178992700858526632e+01,7.994298528044931906e+00,-8.898359612238154526e+00,-3.874973306538684437e+00,-5.449534339673857142e-01,-5.998220966374638863e-01
1.176232909481110767e+01,7.963960267741234667e+00,-8.899204212725402741e+00,-3.875937785615788389e+00,-5.591376026404893951e-01,-6.138811208605917669e-01
1.173399466872256980e+01,7.932892015511801453e+00,-8.900192756429541774e+00,-3.877046038953717133e+00,-5.744373761788559296e-01,-6.290449935043281871e-01
1.170486421044247827e+01,7.901034825966552155e+00,-8.901347312398216971e+00,-3.878320012612518131e+00,-5.910070009959230708e-01,-6.454664483714838141e-01
1.167486972918230137e+01,7.868321365925867283e+00,-8.902694661960225631e+00,-3.879786331520377995e+00,-6.090323296492108351e-01,-6.633295132345472522e-01
1.164393297290989793e+01,7.834674141779609968e+00,-8.904267647158443211e+00,-3.881477637294193705e+00,-6.287396664220566977e-01,-6.828582677021868275e-01
1.161196312000544140e+01,7.800003213972581229e+00,-8.906107017991571340e+00,-3.883434420705812684e+00,-6.504078398354151691e-01,-7.043287959358518480e-01
1.157885375701759223e+01,7.764203204676977776e+00,-8.908264011053068643e+00,-3.885707579366358910e+00,-6.743849924645946015e-01,-7.280858097491161862e-01
1.154447885256376694e+01,7.727149311579984747e+00,-8.910804026551488732e+00,-3.888362064400415541e+00,-7.011124336227454457e-01,-7.545662642818202759e-01
1.150868729081558861e+01,7.688691897014996890e+00,-8.913811999817221832e+00,-3.891482206861813786e+00,-7.311593532931641715e-01,-7.843337267709762362e-01
1.147129525058074861e+01,7.648648935873780808e+00,-8.917400473626774016e+00,-3.895179721815126950e+00,-7.652748092637637889e-01,-8.181298464102093604e-01
1.143207538709877191e+01,7.606795317210840679e+00,-8.921722118510471589e+00,-3.899606119894726497e+00,-8.044680332903588749e-01,-8.569538609608989832e-01
1.139074083773632395e+01,7.562846999961340799e+00,-8.926989928920352924e+00,-3.904972727262182808e+00,-8.501375306622461769e-01,-9.021904100425484074e-01
1.134692079972410284e+01,7.516436826293440454e+00,-8.933511316578496064e+00,-3.911584476851639458e+00,-9.042882036360593290e-01,-9.558244938023332526e-01
1.130012162293456690e+01,7.467076036342998435e+00,-8.941748946082261895e+00,-3.919900194654182712e+00,-9.699172874386075005e-01,-1.020823558551080312e+00
1.124966070285476860e+01,7.414088764013486710e+00,-8.952437280127318431e+00,-3.930648085559276694e+00,-1.051751145298094992e+00,-1.101866935660108959e+00
1.119454670686108599e+01,7.356493508803882087e+00,-8.966826718159575549e+00,-3.945067613085693203e+00,-1.157782730930596804e+00,-1.206867943858183523e+00
1.113323930270287931e+01,7.292765236541404406e+00,-8.987261538558472651e+00,-3.965482031710481525e+00,-1.302897726505929388e+00,-1.350563774057182753e+00
1.106309699215413112e+01,7.220288744752325627e+00,-9.018809148355371619e+00,-3.996912177629442731e+00,-1.519057554705122826e+00,-1.564596621457750469e+00
1.097880286963444085e+01,7.133800159203944169e+00,-9.075332542276843384e+00,-4.053090527335415416e+00,-1.893101528296617930e+00,-1.934937344080134292e+00
1.086560763549803177e+01,7.018697627194208088e+00,-9.219117195682002830e+00,-4.195701281041733566e+00,-2.812330197954878930e+00,-2.845007852153397021e+00
1.062620609060158650e+01,6.778768548973369334e+00,5.728739607799528955e+01,6.164296446116894401e+01,4.057348628949147837e+02,4.016021543864837895e+02
1.063031752433886190e+01,6.780487354732768424e+00,-8.534627682990054609e+01,-7.956051782387794447e+01,-4.706821085140752530e+02,-4.660264222325238848e+02
1.062756155397025459e+01,6.776504501873146680e+00,4.868777954230895233e+01,5.313068244705147691e+01,3.529651470135605678e+02,3.493695077983890087e+02
1.063761850437362533e+01,6.780771055400426128e+00,-3.096489414979354038e+01,-2.572475814233554559e+01,-1.365565102444170122e+02,-1.352546841354825915e+02
1.062700949802218808e+01,6.771588919595417977e+00,1.564549095688989588e+01,2.041970332180298442e+01,1.499438194798806023e+02,1.483849929743497569e+02
1.062768956813341426e+01,6.771199637634333968e+00,1.724550831863088618e+01,2.200379976235309343e+01,1.597878713376738347e+02,1.581317680846014468e+02
1.063948552236179168e+01,6.773928893107710181e+00,-5.389368854413678633e+01,-4.842684532082084559e+01,-2.776239816649721206e+02,-2.749277295676641302e+02
1.063277121395569402e+01,6.766155626665891099e+00,1.294048535623577578e+01,1.774362561587372511e+01,1.333914920634965711e+02,1.320064829350140769e+02
1.063297770960458521e+01,6.771550677739199386e+00,6.364540326200271636e+01,6.794225502714662923e+01,4.451154682500260265e+02,4.406219227454975567e+02
1.062979039682291393e+01,6.760341133622990384e+00,5.456312865168233550e+00,1.033339105875208297e+01,8.738675930091852706e+01,8.646038758002862323e+01
1.063986034618937815e+01,6.774349170382265584e+00,-3.768846497030037312e+01,-3.238363317178966838e+01,-1.779726997498494256e+02,-1.762665007084295894e+02
1.064339901286647283e+01,6.764397966818276764e+00,-2.220728941281230107e+02,-2.149550200970949732e+02,-1.312905336361694253e+03,-1.300044969024087095e+03
1.064788447834823515e+01,6.771494236415842138e+00,-2.584574329351995203e+01,-2.065961242009943888e+01,-1.051974208465634035e+02,-1.042205555010037017e+02
1.063219513242132841e+01,6.750784928040490129e+00,1.052611749575305122e+00,5.973667964874495695e+00,6.033201268097296577e+01,5.967759412899162896e+01
1.065673344379108833e+01,6.771725572665243220e+00,-1.911599782532976022e+01,-1.399610940795260561e+01,-6.381058469865603655e+01,-6.324547986737307781e+01
1.063141684841951751e+01,6.752057527163274564e+00,1.394689620548339448e-01,5.069508964428137254e+00,5.469792622029054030e+01,5.409760360988693151e+01
1.065905945679923583e+01,6.776092893368273806e+00,-1.677133023304569548e+01,-1.167474791945246615e+01,-4.936955335302459957e+01,-4.894487250223713204e+01
1.063955366553952508e+01,6.759720940445476778e+00,2.460530136455396644e+01,2.929388045158329845e+01,2.052771395015221856e+02,2.031945450433170208e+02
1.062717058658287961e+01,6.752207625322746765e+00,2.032183876588544713e-01,5.132215865449240688e+00,5.508712599777221186e+01,5.448290929493042256e+01
1.063522768296714105e+01,6.770863099496479798e+00,-6.584884057994807449e+01,-6.026643458209183990e+01,-3.511520320708729059e+02,-3.477205109094032878e+02
1.064505139909613973e+01,6.748985039515459583e+00,1.531723997661820214e+01,2.009959125015850034e+01,1.482614402055064318e+02,1.467551630559667046e+02
1.065593183466831917e+01,6.770010574861602848e+00,-1.878341969646175613e+01,-1.366849323133289040e+01,-6.177591843474451139e+01,-6.123060561886406106e+01
1.064509415349102994e+01,6.749085180857189670e+00,1.422665737091686111e+01,1.901924645166597116e+01,1.415326845498956061e+02,1.400912581442154874e+02
1.064317082759174049e+01,6.748875974114508125e+00,9.698945734788855688e+00,1.453523730561119187e+01,1.136264225261516003e+02,1.124556996184315523e+02
1.067196189011181318e+01,6.767344314148848738e+00,-1.468109306109076684e+01,-9.606845123457913971e+00,-3.655283624848433988e+01,-3.625938163748489984e+01
1.066875469440375923e+01,6.764688623208367169e+00,-1.590447564834115468e+01,-1.081846415351547286e+01,-4.409148644099751380e+01,-4.372463995519679969e+01
1.063802868535573865e+01,6.728572328557614668e+00,-2.523558867142361439e+00,2.432804132707411249e+00,3.837720133749802898e+01,3.794513283145288796e+01
1.165762845971162243e+01,8.145377168345470764e+00,-8.779396756155321668e+00,-3.911237796806235512e+00,-4.222674427240713513e-01,-4.782976755537175495e-01
1.163634675591683809e+01,8.121295288215572228e+00,-8.779325588129454516e+00,-3.911300099846648948e+00,-4.290521215417588685e-01,-4.850284263330568724e-01
1.161471793548329856e+01,8.096869061682554047e+00,-8.779287698419080854e+00,-3.911396216661768843e+00,-4.361559749526869312e-01,-4.920753875635348606e-01
1.159272541085436536e+01,8.072082055042910653e+00,-8.779286379838401544e+00,-3.911529446617412198e+00,-4.436048104235515432e-01,-4.994641200835029937e-01
1.157035122619509693e+01,8.046916479466329264e+00,-8.779325340473548067e+00,-3.911703503442703234e+00,-4.514274557036712099e-01,-5.072231758013017178e-01
1.154757589858942346e+01,8.021353034453944986e+00,-8.779408770950801966e+00,-3.911922582144944815e+00,-4.596562271634387908e-01,-5.153845614755028226e-01
1.152437823103890047e+01,7.995370720407262155e+00,-8.779541425122378229e+00,-3.912191439438780893e+00,-4.683274926389672799e-01,-5.239842960740155320e-01
1.150073509257761906e+01,7.968946623738955459e+00,-8.779728717863521936e+00,-3.912515490941076202e+00,-4.774823477428686846e-01,-5.330630804936737910e-01
1.147662116265822974e+01,7.942055661863247629e+00,-8.779976843884357507e+00,-3.912900929488917434e+00,-4.871674372539405717e-01,-5.426671109347926958e-01
1.145200862933015706e+01,7.914670284766102348e+00,-8.780292923457210463e+00,-3.913354870097560667e+00,-4.974359570077405701e-01,-5.528490710108621142e-01
1.142686683195800512e+01,7.886760121196162210e+00,-8.780685182345376205e+00,-3.913885528930960422e+00,-5.083488863222004328e-01,-5.636693521339213309e-01
1.140116183523783810e+01,7.858291556825176549e+00,-8.781163175798150533e+00,-3.914502446059889174e+00,-5.199765161775572464e-01,-5.751975667546143089e-01
1.137485591764079196e+01,7.829227227672314271e+00,-8.781738069863470386e+00,-3.915216765166149138e+00,-5.324003608626565187e-01,-5.875144413068869031e-01
1.134790695228586799e+01,7.799525407010765576e+00,-8.782422998069005615e+00,-3.916041588115473537e+00,-5.457155722521764840e-01,-6.007142068501398757e-01
1.132026765123277379e+01,7.769139257031554280e+00,-8.783233518387589811e+00,-3.916992429133815623e+00,-5.600340207570372320e-01,-6.149076498373123867e-01
1.129188463445817092e+01,7.738015906909276431e+00,-8.784188205373965275e+00,-3.918087803217570109e+00,-5.754882720380094518e-01,-6.302260498440820369e-01
1.126269727108639707e+01,7.706095305355304959e+00,-8.785309427099175394e+00,-3.919349998031190108e+00,-5.922367844875497944e-01,-6.468263260639407486e-01
1.123263622084019708e+01,7.673308776333187531e+00,-8.786624378704599891e+00,-3.920806100567232555e+00,-6.104707966104433448e-01,-6.648978570778875108e-01
1.120162157509656531e+01,7.639577178310951844e+00,-8.788166478531339365e+00,-3.922489383703401611e+00,-6.304235945577510991e-01,-6.846716573498695668e-01
1.116956045440682388e+01,7.604808525318840218e+00,-8.789977286495730624e+00,-3.924441211070899715e+00,-6.523831972605929064e-01,-7.064329376640712255e-01
1.113634385473628541e+01,7.568894864160584213e+00,-8.792109191114215960e+00,-3.926713704664508420e+00,-6.767100558660551490e-01,-7.305386304536608533e-01
1.110184243591981712e+01,7.531708105178232415e+00,-8.794629255536529300e+00,-3.929373562330624292e+00,-7.038622892389264640e-01,-7.574423768950893088e-01
1.106590076205158368e+01,7.493094313935458217e+00,-8.797624862853520966e+00,-3.932507660574077857e+00,-7.344325927703103662e-01,-7.877310721401505900e-01
1.102832930987905868e+01,7.452865808282815863e+00,-8.801212235148113905e+00,-3.936231506818137937e+00,-7.692036988024708588e-01,-8.221797790746484536e-01
1.098889295132523536e+01,7.410789745606771284e+00,-8.805549738169432317e+00,-3.940702438911838357e+00,-8.092346950771209801e-01,-8.618371953078254322e-01
1.094729394305666759e+01,7.366571282484737360e+00,-8.810859480411210143e+00,-3.946141048622271441e+00,-8.560006010343871319e-01,-9.081638517453096693e-01
1.090314575574463696e+01,7.319827662010930602e+00,-8.817464082330516817e+00,-3.952867645714913003e+00,-9.116290775228155230e-01,-9.632664841656576327e-01
1.085593090106637959e+01,7.270046459245195436e+00,-8.825852999808663668e+00,-3.961368019212289759e+00,-9.793257697679252916e-01,-1.030319171889725105e+00
1.080492883858653563e+01,7.216514194798912207e+00,-8.836811195227728177e+00,-3.972420995787229181e+00,-1.064196360795868213e+00,-1.114377259908622131e+00
1.074908312129523225e+01,7.158184799976815782e+00,-8.851693484550592572e+00,-3.987370365159013108e+00,-1.174992566786400738e+00,-1.224106071664309070e+00
1.068673022582902199e+01,7.093411121170016820e+00,-8.873089659627103387e+00,-4.008784014487004832e+00,-1.328328655545808479e+00,-1.375955660808163339e+00
1.061495817516415663e+01,7.019309907081040301e+00,-8.906768597078706051e+00,-4.042380184249270592e+00,-1.560957182788989428e+00,-1.606314860702487302e+00
