6.776734728930478013e-09,3.872177023467315848e-08,-8.565359740383444276e+00,-3.275831196890974795e+00,8.565359742748698935e+00,3.275831197622075308e+00
4.258299827784473024e-01,1.660082879489599428e-01,-8.578043543593494746e+00,-3.301230738344202997e+00,8.468030799871947067e+00,3.364620293361242354e+00
8.468221671054987354e-01,3.364740659104970000e-01,-8.590842570308010906e+00,-3.326447045774050704e+00,8.371846756018694435e+00,3.454129871550215558e+00
1.263033607119512514e+00,5.114330225634122762e-01,-8.603751142118031936e+00,-3.351477330792704823e+00,8.276799671893408927e+00,3.544344959095646619e+00
1.674520948406887921e+00,6.909200579251928431e-01,-8.616763691538748660e+00,-3.376318935619568862e+00,8.182881417797020163e+00,3.635250528004052573e+00
2.081340425447220088e+00,8.749693197292573998e-01,-8.629874762404194044e+00,-3.400969331754033487e+00,8.090083683574285089e+00,3.726831507157418510e+00
2.483547852771583742e+00,1.063614201550844296e+00,-8.643079010128746020e+00,-3.425426118537124864e+00,7.998397988432791372e+00,3.819072793778071961e+00
2.881198616681313052e+00,1.256887341280266135e+00,-8.656371201838291896e+00,-3.449687021609896931e+00,7.907815690619648841e+00,3.911959264576108986e+00
3.274347667551014140e+00,1.454820620072072579e+00,-8.669746216375223469e+00,-3.473749891275924817e+00,7.818327996954132608e+00,4.005475786577933128e+00
3.663049512609184433e+00,1.657445162056703225e+00,-8.683199044185075266e+00,-3.497612700772999794e+00,7.729925972220970110e+00,4.099607227632523276e+00
4.047358209088014469e+00,1.864791334825832703e+00,-8.696724787091907771e+00,-3.521273544459323279e+00,7.642600548412983308e+00,4.194338466588254377e+00
4.427327357762799842e+00,2.076888750434574327e+00,-8.710318657967469846e+00,-3.544730635921020667e+00,7.556342533802695272e+00,4.289654403132509231e+00
4.803010096944737128e+00,2.293766266755692396e+00,-8.723975980296527766e+00,-3.567982306008417925e+00,7.471142621829811148e+00,4.385539967291868457e+00
5.174459096943184733e+00,2.515451989194283922e+00,-8.737692187643514075e+00,-3.591027000807307523e+00,7.386991399800337810e+00,4.481980128592732981e+00
5.541726554970282770e+00,2.741973272819847374e+00,-8.751462823025201843e+00,-3.613863279551150498e+00,7.303879357395357097e+00,4.578959904882517584e+00
5.904864190463277041e+00,2.973356724949072216e+00,-8.765283538195161483e+00,-3.636489812479788419e+00,7.221796894986344029e+00,4.676464370811933335e+00
6.263923240808977333e+00,3.209628208180942188e+00,-8.779150092845288356e+00,-3.658905378650568085e+00,7.140734331753449737e+00,4.774478665978826086e+00
6.618954457469716779e+00,3.450812843858380496e+00,-8.793058353728827825e+00,-3.681108863707741818e+00,7.060681913602197213e+00,4.872988002735101354e+00
6.970008102506086267e+00,3.696935015920155276e+00,-8.807004293709830733e+00,-3.703099257615441342e+00,6.981629820875024706e+00,4.971977673658528829e+00
7.317133945489350921e+00,3.948018375110273759e+00,-8.820983990743364700e+00,-3.724875652359444622e+00,6.903568175853740385e+00,5.071433058691771301e+00
7.660381260787763047e+00,4.204085843524052457e+00,-8.834993626790927479e+00,-3.746437239622345317e+00,6.826487050050769056e+00,5.171339631951893168e+00
7.999798825213577658e+00,4.465159619477793385e+00,-8.849029486675940248e+00,-3.767783308436905454e+00,6.750376471287805380e+00,5.271682968213797338e+00
8.335434916016948748e+00,4.731261182690635003e+00,-8.863087956883241247e+00,-3.788913242822071314e+00,6.675226430560782021e+00,5.372448749071962126e+00
8.667337309215595198e+00,5.002411299766487573e+00,-8.877165524307267574e+00,-3.809826519406013468e+00,6.601026888691064798e+00,5.473622768784857762e+00
8.995553278249879270e+00,5.278630029961614234e+00,-8.891258774952802924e+00,-3.830522705040465770e+00,6.527767782762526672e+00,5.575190939807495027e+00
9.320129592953307451e+00,5.559936731222730799e+00,-8.905364392592501233e+00,-3.851001454410288183e+00,6.455439032345045902e+00,5.677139298017019442e+00
9.641112518828043321e+00,5.846350066480310304e+00,-8.919479157384751389e+00,-3.871262507642099227e+00,6.384030545505149590e+00,5.779454007637335522e+00
9.958547811805829042e+00,6.137888002912664120e+00,-8.933599944307097473e+00,-3.891305687563120230e+00,6.313532224085675715e+00,5.882121365607961394e+00
1.027248073865068001e+01,6.434567848449530558e+00,-8.947723722291245352e+00,-3.911130898769822561e+00,6.243933971419098228e+00,5.985127806994245070e+00
1.058295604424936975e+01,6.736406213045969871e+00,-8.961847551884954299e+00,-3.930738123014074770e+00,6.175225694442052493e+00,6.088459907401539084e+00
1.089001797525789250e+01,7.043419047086703522e+00,-8.975968584308990472e+00,-3.950127418377824995e+00,6.107397311100560167e+00,6.192104387883129668e+00
